seq_id,ct10_id,hh10,quarter,veh_tot,pass_veh,ovrlp_pct,best_geo,veh_phh,mipday_phh,veh_lo,veh_medlo,veh_medhi,veh_hi,veh_vhi,comm_veh,mipdaypass,mipdaybest,mipdaycomm,mipdaytot,pass_vmt,comm_vmt,tot_vmt,passvehage,mpg_eff,glpdaypass,co2eqv_day,co2eqv_hh,pass_hybrd,comm_hybrd,tot_hybrd,pass_elect,comm_elect,tot_elect
34478,25013812600,2593,2014_q4,5694.009,5547.0051,0.3694,1774,2.14,60.5894,3063,545,524,493,180,147.0039,28.3128,28.3005,43.7586,28.5676,157051.246,6432.6849,162664.1715,8.85,20.6185,7617.0099,68.9784,0.0266,54,1,55,0,0,0
34479,25013812701,1695,2014_q4,2570.7937,2538.6894,0.3521,769,1.5,39.7938,1502,218,227,187,75,32.1043,26.5292,26.4992,41.8264,26.5718,67349.3988,1342.8073,68310.616,10.39,20.5147,3282.9783,29.7301,0.0175,17,6,23,0,0,0
34480,25013812702,2391,2014_q4,3112.6695,2813.5926,0.3358,791,1.18,31.7416,1652,256,248,190,81,299.0769,26.8997,26.9509,36.3723,27.798,75684.7969,10878.1147,86525.9868,10.65,21.3043,3552.5543,32.1714,0.0135,18,0,18,0,0,0
34481,25013812800,2571,2014_q4,5812.1892,5568.8724,0.3832,1875,2.17,59.4029,3073,562,532,490,170,243.3168,27.3746,27.3678,42.6404,27.761,152445.6544,10375.1257,161352.1844,9.46,20.213,7541.9441,68.2986,0.0266,57,0,57,0,0,0
34482,25013812901,1277,2014_q4,2632.3292,2578.2588,0.3743,840,2.02,53.2141,1419,253,265,184,72,54.0704,26.3436,26.2871,38.3301,26.5061,67920.6185,2072.5238,69772.781,9.24,20.3858,3331.7552,30.1718,0.0236,28,0,28,0,0,0
34483,25013812902,1897,2014_q4,4461.4811,4392.2034,0.374,1442,2.32,65.6279,2434,413,415,409,146,69.2777,28.2879,28.4165,45.576,28.4393,124246.2106,3157.4005,126881.3994,8.94,20.4875,6064.474,54.9189,0.029,48,0,48,0,0,0
34484,25013812903,29,2014_q4,73.9323,73.9323,0.3129,21,2.55,80.2449,41,6,2,9,2,0,31.4686,31.7742,0,31.4686,2326.546,0,2326.546,7.72,23.1452,100.5196,0.9103,0.0314,0,0,0,0,0,0
34485,25013813000,2826,2014_q4,7164.2654,6983.2669,0.3436,1947,2.47,81.4132,3448,410,542,805,357,180.9985,32.9608,33.1656,39.8784,33.0618,230174.0636,7217.9306,236863.5098,9.54,20.0353,11488.44,104.0374,0.0368,54,0,54,0,0,0
34486,25013813101,2348,2014_q4,5384.15,5128.206,0.3322,1461,2.18,63.423,2788,397,470,446,174,255.944,29.0931,29.1472,29.3871,29.0991,149195.41,7521.4519,156673.9193,9.54,20.5072,7275.2544,65.8835,0.0281,43,2,45,0,0,0
34487,25013813102,1362,2014_q4,3697.1234,3588.069,0.3301,1034,2.63,76.4812,1889,271,298,322,118,109.0544,29.0803,29.1023,32.2024,29.1292,104342.1229,3511.8134,107694.2469,9.45,20.1014,5190.7788,47.0068,0.0345,37,0,37,0,0,0
34488,25013813204,1174,2014_q4,2899.2564,2854.7964,0.3602,912,2.43,69.0919,1556,269,284,248,91,44.46,28.4329,28.3941,30.9766,28.4526,81170.1406,1377.2196,82491.3826,8.94,20.5082,3957.9373,35.8424,0.0305,32,1,33,0,0,0
34489,25013813205,2988,2014_q4,6655.2038,6162.587,0.3495,1876,2.06,59.1739,3421,542,616,522,198,492.6168,28.7252,28.7448,48.7526,29.4415,177021.5441,24016.3498,195939.1827,9.12,20.8416,8493.6805,76.9174,0.0257,62,4,66,0,0,0
34490,25013813206,1586,2014_q4,3514.0274,3382.4258,0.3487,1026,2.13,58.1445,1924,325,316,254,93,131.6016,27.2979,27.3178,48.9622,27.832,92333.1212,6443.5039,97802.4106,9.64,20.5028,4503.4363,40.7824,0.0257,19,0,19,0,0,0
34491,25013813207,2183,2014_q4,4361.5028,3870.6644,0.3357,1138,1.77,48.2097,2199,380,333,275,98,490.8384,27.2371,27.3652,48.5523,28.6984,105425.6733,23831.3332,125168.152,9.9,21.2217,4967.8261,44.9878,0.0206,25,2,27,1,0,1
34492,25013813208,1169,2014_q4,2520.2886,2497.1694,0.3346,730,2.14,61.3461,1411,219,235,207,66,23.1192,28.6664,28.7394,40.1927,28.7216,71584.8569,929.2231,72386.7211,9.36,20.6442,3467.5503,31.4016,0.0269,22,0,22,0,0,0
34493,25013813209,2564,2014_q4,4298.8954,4149.5098,0.3485,1258,1.62,44.9892,2378,384,406,303,120,149.3856,27.7711,27.754,29.1052,27.801,115236.4516,4347.8978,119513.591,8.97,21.0502,5474.3741,49.575,0.0193,36,0,36,0,0,0
34494,25013813301,2549,2014_q4,5441.725,5306.425,0.344,1630,2.08,62.6698,2786,452,491,514,194,135.3,30.1297,30.1169,40.7799,30.252,159880.9933,5517.5205,164623.0647,8.87,20.9789,7621.0488,69.015,0.0271,130,1,131,3,0,3
34495,25013813303,1682,2014_q4,3212.555,3086.275,0.3521,970,1.83,51.901,1693,279,298,258,99,126.28,28.3612,28.3174,28.5686,28.3652,87530.4625,3607.6428,91124.7651,8.09,21.1452,4139.4918,37.4866,0.0223,84,0,84,2,0,2
34496,25013813304,1510,2014_q4,3433.34,3358.925,0.3646,1111,2.22,64.9434,1815,318,331,306,115,74.415,29.2538,29.1635,23.7392,29.2097,98261.3202,1766.5526,100286.8314,8.29,21.0213,4674.3784,42.3304,0.028,72,0,72,0,0,0
34497,25013813401,1939,2014_q4,4593.4677,4422.6432,0.3563,1384,2.28,59.0798,2553,449,406,296,110,170.8245,25.9122,25.7654,31.4689,25.9904,114600.4151,5375.6591,119386.0629,9.57,20.5081,5588.0573,50.6045,0.0261,47,2,49,0,0,0
34498,25013813403,1497,2014_q4,3305.2185,3094.2,0.353,970,2.07,56.9298,1750,308,285,249,82,211.0185,27.5023,27.3401,32.709,27.6847,85097.6167,6902.2041,91503.9826,9.15,20.2953,4192.9621,37.9708,0.0254,29,0,29,0,0,0
34499,25013813404,2415,2014_q4,5635.4922,5398.3476,0.3527,1689,2.24,63.2193,3009,508,523,452,163,237.1446,28.2229,28.1786,31.2624,28.2884,152357.0245,7413.7093,159419.0576,8.82,20.4199,7461.1935,67.5674,0.028,67,0,67,1,0,1
34500,25013813500,1898,2014_q4,5024.1319,4831.1305,0.3635,1578,2.55,73.8013,2629,400,510,449,176,193.0014,28.9417,29.1706,28.5465,28.9332,139821.1296,5509.5145,145364.2131,9.6,19.6213,7125.9845,64.5318,0.034,43,0,43,1,0,1
34501,25013813601,3092,2014_q4,7260.6939,6662.6735,0.3628,2151,2.15,61.2873,3721,593,633,622,251,598.0204,28.5057,28.5548,38.8919,28.9512,189924.172,23258.1496,210205.8012,9.17,20.8227,9121.033,82.5986,0.0267,125,2,127,1,0,1
34502,25013813602,2217,2014_q4,5352.5247,5251.5345,0.3737,1758,2.37,71.7508,2804,489,548,540,219,100.9902,30.2746,30.419,27.5283,30.251,158988.1064,2780.0885,161919.2247,8.72,20.6665,7693.0533,69.667,0.0314,84,0,84,1,0,1
34503,25013813701,1354,2014_q4,3211.209,3153.844,0.3498,938,2.33,76.3821,1714,194,254,391,186,57.365,32.782,32.7488,22.5796,32.6761,103389.314,1295.2788,104929.7864,9.92,19.9596,5179.9383,46.9087,0.0346,29,0,29,0,0,0
34504,25013813702,1925,2014_q4,4897.9464,4659.308,0.3469,1409,2.42,77.7101,2517,303,378,536,246,238.6384,32.1116,32.017,45.6638,32.371,149617.8348,10897.1362,158551.4229,9.71,20.1588,7421.9683,67.2121,0.0349,44,0,44,0,0,0
34505,25013813801,1730,2014_q4,4208.9048,4148.9049,0.3488,1253,2.4,85.9774,2244,243,312,609,331,59.9999,35.8239,36.035,45.3397,35.8645,148629.9542,2720.3775,150950.2662,9.94,20.415,7280.4357,65.9304,0.0381,38,0,38,1,0,1
34506,25013813802,1429,2014_q4,3597.066,3494.0644,0.3532,951,2.45,85.407,1652,168,282,408,204,103.0016,34.86,35.0856,40.8911,34.8915,121803.085,4211.8487,125507.0283,9.42,20.4153,5966.2766,54.0296,0.0378,44,0,44,1,0,1
34507,25015820101,2536,2014_q4,5680.5525,5553.87,0.3704,1677,2.19,66.6746,2949,370,450,598,257,126.6825,30.445,30.53,33.5895,30.4899,169087.5722,4255.2018,173199.4777,9.83,19.8637,8512.3986,77.0869,0.0304,40,0,40,0,0,0
34508,25015820102,1584,2014_q4,2448.3494,2374.029,0.3414,640,1.5,45.6932,1284,169,141,248,112,74.3204,30.4621,30.9802,23.5766,30.2252,72317.9088,1752.2223,74001.8503,10.94,20.2505,3571.1619,32.3399,0.0204,13,1,14,0,0,0
34509,25015820202,549,2014_q4,1134.9549,1113.9549,0.3642,356,2.03,59.4892,570,99,102,110,33,21,29.305,29.0864,16.0567,29.168,32644.4483,337.1907,33104.3645,9.62,21.9843,1484.9002,13.447,0.0245,52,0,52,0,0,0
34510,25015820203,3369,2014_q4,7539.0161,7355.7136,0.3664,2349,2.18,68.8015,3842,578,751,865,342,183.3025,31.5603,31.5776,48.6268,31.8007,232148.5279,8913.414,239745.9893,9.36,20.7456,11190.2288,101.3369,0.0301,123,1,124,0,0,0
34511,25015820204,2226,2014_q4,5879.347,5597.64,0.3598,1759,2.51,84.6241,2946,379,511,755,326,281.707,33.7148,33.6666,32.4894,33.6964,188723.3131,9152.4914,198112.8283,9.24,20.925,9019.0202,81.6748,0.0367,96,0,96,0,0,0
34512,25015820300,2627,2014_q4,3106.6162,3067.3176,0.3574,909,1.17,34.5841,1518,259,286,263,104,39.2986,29.5591,29.3569,30.4093,29.5668,90667.1477,1195.0429,91852.6999,9.15,23.4321,3869.3622,35.0403,0.0133,163,0,163,0,0,0
34513,25015820400,132,2014_q4,133.0518,129.4792,0.3126,34,0.98,25.6926,68,10,13,5,0,3.5726,26.2169,25.7799,0,26.2169,3394.5432,0,3488.2057,9.1,23.1939,146.3548,1.3254,0.01,0,0,0,1,0,1
34514,25015820500,2581,2014_q4,3115.1301,2931.1412,0.3549,858,1.14,28.5731,1512,265,220,185,59,183.9889,25.0641,24.8632,30.5817,25.2338,73466.4162,5626.6933,78606.5699,9.25,24.0323,3056.9807,27.6835,0.0107,178,3,181,2,1,3
34515,25015820600,38,2014_q4,79.7039,45.7642,0.2436,10,1.2,33.8168,26,3,1,3,1,33.9397,28.1807,28.1615,13.6025,22.173,1289.6672,461.6648,1767.2746,7.95,22.8069,56.5472,0.5121,0.0135,1,2,3,0,0,0
34516,25015820700,1742,2014_q4,2816.4156,2723.528,0.364,813,1.56,46.8282,1343,229,275,230,88,92.8876,30.0181,30.4799,31.9034,30.0673,81755.1359,2963.4303,84682.0128,8.76,23.3304,3504.2376,31.7338,0.0182,187,2,189,0,0,0
34517,25015820801,2138,2014_q4,3266.4625,3196.7968,0.368,975,1.5,44.9589,1583,271,279,309,119,69.6657,29.9726,29.8946,30.5376,29.9778,95816.3118,2127.4233,97921.3595,9.35,23.2909,4113.8979,37.2548,0.0174,175,1,176,2,0,2
34518,25015820802,1,2014_q4,56.4839,36.8346,0.3977,13,36.83,1107.7875,12,3,6,3,1,19.6493,30.0784,30.1704,6.1099,28.3815,1107.9258,120.0553,1603.0978,11.21,23.096,47.9705,0.4344,0.4344,2,1,3,0,0,0
34519,25015820900,2374,2014_q4,6037.0565,5854.0583,0.3615,1870,2.47,71.2141,3218,507,556,572,195,182.9982,28.8316,28.8659,28.0478,28.8128,168781.8673,5132.6969,173944.5015,9.62,20.1514,8375.6907,75.8489,0.0319,50,1,51,0,0,0
34520,25015821000,1823,2014_q4,3804.4612,3529.3717,0.3731,1125,1.94,53.3799,1919,336,319,290,109,275.0895,27.5154,27.5043,48.2757,28.6517,97112.0741,13280.1382,109004.281,9.03,20.752,4679.6418,42.3781,0.0232,47,0,47,0,0,0
34521,25015821100,3072,2014_q4,5554.3607,5395.7112,0.3743,1700,1.76,47.1684,3044,508,491,412,154,158.6495,26.8002,26.7737,38.879,27.015,144606.1393,6168.1339,150051.0543,9.66,20.8668,6929.9481,62.7565,0.0204,62,1,63,1,0,1
34522,25015821200,88,2014_q4,229.0676,159.2036,0.4059,56,1.81,50.56,88,13,17,14,8,69.864,27.9337,27.8639,18.8641,26.868,4447.1456,1317.9215,6154.5883,8.17,23.2363,191.388,1.7332,0.0197,5,1,6,0,0,0
34523,25015821300,1810,2014_q4,3453.6364,3385.2279,0.3755,1092,1.87,52.4447,1745,291,341,294,105,68.4085,28.0453,27.955,26.5923,28.0346,94939.732,1819.1394,96821.315,8.75,21.0387,4512.6286,40.8656,0.0226,83,0,83,0,0,0
34524,25015821400,2107,2014_q4,4632.971,4340.966,0.3809,1447,2.06,55.6859,2442,402,414,362,139,292.005,27.032,26.8735,35.7656,27.2615,117344.9929,10443.734,126301.7389,9.49,21.0731,5568.4802,50.4273,0.0239,115,6,121,1,0,1
34525,25015821500,1483,2014_q4,3352.9484,3152.9496,0.3585,989,2.13,62.7443,1733,273,273,320,126,199.9988,29.4574,29.5494,40.6005,29.7724,92877.6975,8120.0513,99825.3209,9.34,20.8448,4455.678,40.3499,0.0272,76,0,76,3,0,3
34526,25015821601,1616,2014_q4,2538.0195,2269.9773,0.3451,634,1.4,40.3242,1182,194,186,189,82,268.0422,28.803,28.7875,30.0024,28.8961,65382.1562,8041.9093,73338.8653,8.93,23.2992,2806.1938,25.4124,0.0157,91,2,93,0,0,0
34527,25015821602,1737,2014_q4,2883.6107,2807.7497,0.377,863,1.62,43.8291,1445,273,262,214,72,75.861,27.055,27.1281,26.3325,27.0428,75963.6681,1997.6098,77980.9074,9.78,23.145,3282.0717,29.7219,0.0171,129,1,130,0,0,0
34528,25015821700,1495,2014_q4,2920.3921,2883.3045,0.3711,883,1.93,53.83,1498,249,262,236,82,37.0876,27.8912,28.0829,20.754,27.8106,80418.8225,769.7161,81217.8565,9.17,22.4074,3588.9441,32.5009,0.0217,106,0,106,0,0,0
34529,25015821901,1397,2014_q4,2108.2546,2064.4238,0.3495,582,1.48,41.3161,1010,174,204,140,61,43.8308,27.9163,27.7477,35.4929,28.0102,57631.0741,1555.6822,59052.633,8.94,24.1137,2389.9695,21.6432,0.0155,145,0,145,3,0,3
34530,25015821903,1762,2014_q4,1931.4361,1803.3153,0.3414,493,1.02,30.7892,902,138,156,155,71,128.1208,30.1855,29.8829,39.0371,30.4747,54433.974,5001.4645,58859.9357,9.9,23.4857,2317.7541,20.9892,0.0119,71,2,73,0,0,0
34531,25015821904,1403,2014_q4,1769.5219,1614.4283,0.3571,470,1.15,34.055,792,149,130,154,55,155.0936,29.613,29.5962,30.0357,29.641,47808.0652,4658.3448,52450.3986,9.7,23.6907,2018.0077,18.2748,0.013,67,5,72,1,0,1
34532,25015822000,145,2014_q4,102.8342,97.7768,0.2391,20,0.67,25.6268,48,6,4,10,5,5.0574,38.249,38.739,0,38.249,3739.8648,0,3933.3053,9.96,29.6114,126.2983,1.1437,0.0079,6,0,6,0,0,0
34533,25015822200,2445,2014_q4,5443.2017,5303.2803,0.383,1683,2.17,59.3436,2776,461,505,422,159,139.9214,27.3473,27.4259,32.5369,27.4215,145030.3973,4552.6086,149260.7554,9.24,21.8664,6632.5649,60.0634,0.0246,201,0,201,1,0,1
34534,25015822300,2542,2014_q4,4443.71,4326.7568,0.3686,1393,1.7,45.6545,2520,390,421,349,128,116.9532,26.8556,26.8016,35.7955,26.9813,116197.6499,4186.3983,119897.0726,9.84,21.4293,5422.3665,49.1041,0.0193,88,1,89,0,0,0
34535,25015822401,2277,2014_q4,5290.1839,5254.066,0.385,1783,2.31,63.9075,2889,524,601,433,164,36.1179,27.6656,27.8766,16.6217,27.6376,145356.8883,600.3409,146207.9866,8.96,21.2012,6856.0744,62.0875,0.0273,80,0,80,0,0,0
34536,25015822402,2405,2014_q4,3949.5787,3617.638,0.3578,1141,1.5,42.4391,2078,339,349,320,114,331.9407,28.2927,28.2892,33.338,28.5524,102352.7466,11066.2391,112769.9509,9.63,21.8979,4674.0911,42.3278,0.0176,64,0,64,0,0,0
34537,25015822500,2249,2014_q4,5954.2198,5741.2224,0.3732,1853,2.55,73.7827,3063,475,610,539,203,212.9974,28.9344,28.8121,35.5473,29.1174,166118.8254,7571.4825,173371.3996,8.93,20.2824,8190.2793,74.1698,0.033,74,0,74,0,0,0
34538,25015822601,868,2014_q4,2032.0122,1996.0122,0.3448,563,2.3,74.5016,1045,114,165,241,87,36,32.392,32.278,40.8699,32.446,64654.8272,1471.3164,65930.6678,9.69,19.6772,3285.7707,29.7554,0.0343,17,0,17,0,0,0
34539,25015822603,623,2014_q4,1715.9874,1655.9874,0.3485,505,2.66,77.4547,916,121,171,156,54,60,29.1183,29.3353,23.8829,28.9573,48219.5379,1432.974,49690.3619,9.11,20.3102,2374.1528,21.4999,0.0345,33,0,33,0,0,0
34540,25015822605,511,2014_q4,1224.0016,1203.0016,0.3641,353,2.35,79.2939,599,73,110,145,65,21,33.7421,33.8598,42.2143,33.7846,40591.8003,886.5003,41352.4045,9.95,20.6033,1970.1597,17.8414,0.0349,19,1,20,0,0,0
34541,25015822606,1534,2014_q4,3526.4633,3349.6148,0.3645,1004,2.18,66.1087,1687,240,323,336,139,176.8485,30.3251,30.2929,25.5932,30.244,101577.4038,4526.119,106654.356,9.55,21.1855,4794.6756,43.4198,0.0283,70,1,71,1,0,1
34542,25015822700,1413,2014_q4,3280.0315,3236.0318,0.3455,932,2.29,80.8473,1690,189,222,442,215,43.9997,35.3045,36.1411,45.357,35.3239,114246.4847,1995.6944,115863.5047,9.6,20.8148,5488.7181,49.7049,0.0352,76,0,76,0,0,0
34543,25017300100,1105,2014_q4,3081.146,3012.146,0.3237,871,2.73,96.36,1674,175,226,396,196,69,35.2967,35.3628,32.8052,35.2473,106318.8137,2263.5588,108602.0774,9.35,20.0052,5314.5704,48.1279,0.0436,50,0,50,0,0,0
34544,25017301101,1502,2014_q4,3777.7853,3691.879,0.3323,1080,2.46,86.1187,2010,209,282,519,226,85.9063,35.0076,35.3201,43.4041,35.1376,129243.8233,3728.6856,132742.3088,9.41,20.7247,6236.2116,56.4741,0.0376,43,0,43,1,0,1
34545,25017301102,1738,2014_q4,4850.3894,4767.2997,0.3723,1567,2.74,93.9165,2591,298,440,701,346,83.0897,34.2761,34.3891,37.7835,34.3251,163404.4412,3139.4197,166490.1012,8.95,20.8249,7846.5976,71.0575,0.0409,56,0,56,0,0,0
34546,25017310100,2599,2014_q4,2146.113,1981.325,0.3526,612,0.76,23.5475,1105,171,195,203,85,164.788,30.9835,31.3311,33.5035,31.1958,61388.3831,5520.9748,66949.7119,9.76,22.4033,2740.1514,24.8144,0.0095,51,2,53,0,0,0
34547,25017310200,2113,2014_q4,3602.0864,3552.65,0.3628,1126,1.68,46.9662,2056,382,337,302,110,49.4364,27.9561,27.908,37.5334,28.0862,99318.2387,1855.5162,101168.919,10.1,20.65,4809.6046,43.555,0.0206,35,0,35,0,0,0
34548,25017310300,2277,2014_q4,3567.9338,3488.075,0.355,1068,1.53,43.8301,2071,356,337,285,124,79.8588,28.6471,29.1671,35.0654,28.7605,99923.2333,2800.2808,102615.5601,10.59,21.5068,4646.1236,42.0745,0.0185,25,1,26,1,0,1
34549,25017310400,1067,2014_q4,1594.5724,1564.15,0.3509,471,1.47,40.7011,920,168,161,107,44,30.4224,27.6878,28.2016,33.7697,27.7962,43307.8724,1027.3553,44323.0533,11.14,21.2438,2038.6117,18.4613,0.0173,12,0,12,0,0,0
34550,25017310500,1170,2014_q4,1725.5298,1696.375,0.366,548,1.45,39.6375,953,186,149,153,51,29.1548,27.3362,27.0733,35.7954,27.4329,46372.4463,1043.6077,47336.2865,9.97,20.723,2237.727,20.2645,0.0173,8,0,8,0,0,0
34551,25017310601,2058,2014_q4,3692.4502,3658.225,0.4022,1301,1.78,52.6456,2052,383,406,377,143,34.2252,29.5762,29.6881,58.6556,29.7374,108196.3942,2007.4996,109803.8686,8.99,21.3915,5057.921,45.8037,0.0223,44,0,44,0,0,0
34552,25017310602,2253,2014_q4,3789.6856,3718.7,0.3629,1176,1.65,45.4461,2131,399,365,286,116,70.9856,27.5431,27.8569,34.4296,27.6253,102424.526,2444.0058,104691.2016,9.48,21.0896,4856.6259,43.9808,0.0195,39,0,39,0,0,0
34553,25017310700,1458,2014_q4,2111.724,1965.95,0.3639,620,1.35,37.6462,1144,214,193,163,65,145.774,27.8861,28.0811,50.8077,29.4352,54822.6783,7406.4417,62159.0183,10.94,20.4402,2682.0977,24.2886,0.0167,10,0,10,0,0,0
34554,25017311100,777,2014_q4,1196.2172,1104.95,0.3686,346,1.42,44.8917,626,97,115,125,46,91.2672,31.6139,31.8852,38.5354,32.0558,34931.7788,3517.0181,38345.6993,10.64,21.8047,1602.0278,14.5077,0.0187,11,0,11,0,0,0
34555,25017311200,1043,2014_q4,1664.1024,1570.3,0.3802,517,1.51,42.3555,932,164,166,133,53,93.8024,28.05,28.1787,26.888,28.0129,44046.915,2522.1589,46616.3341,10.95,20.8787,2109.6563,19.1047,0.0183,11,0,11,0,0,0
34556,25017311300,1290,2014_q4,2509.321,2401.575,0.4061,847,1.86,52.3973,1341,290,279,216,84,107.746,28.1706,28.0372,40.5269,28.6312,67653.8087,4366.6114,71844.8714,10.41,20.8384,3246.598,29.4007,0.0228,14,0,14,0,0,0
34557,25017311400,2331,2014_q4,3942.5496,3694.1,0.377,1201,1.58,46.6328,2053,391,389,365,138,248.4496,29.5144,29.7025,46.1378,30.2002,109029.145,11462.918,119065.7864,9.49,21.6887,5027.0122,45.5238,0.0195,36,0,36,1,0,1
34558,25017311500,1011,2014_q4,2021.4576,1988.5,0.3654,619,1.97,57.0809,1153,205,192,186,67,32.9576,28.9751,29.1842,44.0579,29.1127,57616.9864,1452.0426,58850.0887,9.82,20.7696,2774.102,25.1218,0.0248,19,0,19,0,0,0
34559,25017311600,1844,2014_q4,3739.1572,3616.2,0.3842,1225,1.96,54.3067,2119,377,355,311,123,122.9572,27.7075,27.6761,35.1185,27.9368,100195.8615,4318.0724,104460.0869,9.4,20.9729,4777.3864,43.2632,0.0235,36,1,37,1,0,1
34560,25017311700,1528,2014_q4,3105.9076,3072.95,0.4018,1087,2.01,54.9938,1783,353,333,271,94,32.9576,27.3601,27.0889,33.9844,27.4243,84076.2193,1120.0443,85177.3418,10.39,20.4242,4116.5083,37.2784,0.0244,26,0,26,0,0,0
34561,25017311800,979,2014_q4,1869.891,1825.525,0.4027,637,1.86,50.8846,1033,249,183,155,58,44.366,27.3573,27.3978,51.9498,27.8591,49941.4351,2304.8048,52093.4804,10.76,20.4337,2444.0722,22.1331,0.0226,6,1,7,0,0,0
34562,25017311900,1077,2014_q4,1199.8866,1116.225,0.3725,365,1.04,30.2475,649,112,97,112,44,83.6616,29.0841,28.8474,26.2746,28.9574,32464.3995,2198.1751,34745.5962,11.47,20.9212,1551.7489,14.0524,0.013,9,1,10,0,0,0
34563,25017312000,969,2014_q4,1415.6764,1334.55,0.3604,400,1.38,37.9601,787,133,140,109,36,81.1264,27.5073,27.5261,32.291,27.7682,36709.8672,2619.6526,39310.7854,11.08,20.2693,1811.1092,16.4011,0.0169,6,0,6,0,0,0
34564,25017312100,1110,2014_q4,1697.9212,1555.95,0.3674,491,1.4,40.762,888,166,158,152,61,141.9712,29.1157,28.74,39.4578,29.691,45302.5734,5601.8712,50412.9783,10.83,20.4462,2215.6924,20.065,0.0181,5,0,5,0,0,0
34565,25017312200,1616,2014_q4,3405.2064,2943.8,0.3703,961,1.82,52.6027,1696,283,280,277,100,461.4064,28.9026,28.9327,42.1608,30.3676,85083.4739,19453.2629,103407.9459,9.69,21.2688,4000.3887,36.2269,0.0224,28,11,39,0,0,0
34566,25017312300,2001,2014_q4,3489.9972,3335.35,0.3819,1124,1.67,50.5567,1868,328,359,341,151,154.6472,30.2735,30.0962,38.9805,30.5834,100972.7182,6028.2252,106735.9804,9.27,20.6362,4892.9882,44.3101,0.0221,22,1,23,0,0,0
34567,25017312400,911,2014_q4,1182.4374,1120.325,0.3722,356,1.23,33.1184,673,117,101,95,38,62.1124,26.9255,27.3972,35.4037,27.2157,30165.3108,2199.0088,32180.8615,11.35,21.1262,1427.8614,12.9305,0.0142,3,1,4,0,0,0
34568,25017312501,1712,2014_q4,3150.9764,3069.85,0.3879,1071,1.79,51.1518,1746,314,333,280,103,81.1264,28.5764,28.6408,27.1306,28.5508,87725.2615,2201.0079,89962.897,8.93,20.9667,4184.0311,37.8899,0.0221,48,2,50,0,0,0
34569,25017312502,1607,2014_q4,2850.3854,2813.625,0.369,901,1.75,50.7574,1601,269,291,252,103,36.7604,29.0042,29.1998,33.8177,29.0652,81606.9422,1243.1522,82847.0217,8.92,21.2947,3832.2632,34.7044,0.0216,36,0,36,0,0,0
34570,25017313101,1924,2014_q4,5617.2239,5031.3155,0.3655,1604,2.62,87.547,2607,368,494,664,268,585.9084,33.4149,33.1925,52.0461,35.0723,168120.9043,30494.2472,197008.9618,8.26,21.1321,7955.7306,72.0458,0.0374,76,2,78,0,0,0
34571,25017313102,2075,2014_q4,5213.1175,5137.0255,0.3622,1613,2.48,77.2654,2748,400,492,581,233,76.092,31.1554,31.2335,27.9412,31.1129,160046.0843,2126.1018,162195.2035,8.99,20.3974,7846.4123,71.0558,0.0342,78,0,78,1,0,1
34572,25017314101,2144,2014_q4,5193.5668,5074.4244,0.3691,1582,2.37,69.0696,2778,447,518,471,174,119.1424,29.1433,29.2815,32.1567,29.1909,147885.4726,3831.2264,151604.8891,9.3,20.5109,7210.0961,65.2935,0.0305,45,0,45,0,0,0
34573,25017314102,2879,2014_q4,5999.0964,5820.3828,0.381,1904,2.02,58.4083,3188,597,547,543,213,178.7136,28.915,28.9549,42.4923,29.1303,168296.3687,7593.9519,174755.4779,9.04,20.6132,8164.4995,73.9364,0.0257,54,0,54,2,0,2
34574,25017314200,1997,2014_q4,4473.214,4309.3932,0.3721,1374,2.16,58.3196,2434,414,399,337,113,163.8208,26.9998,27.2843,43.8385,27.2898,116352.7545,7181.6581,122073.1154,9.68,20.4666,5685.0112,51.4825,0.0258,37,0,37,0,0,0
34575,25017314301,3024,2014_q4,7150.916,6895.8768,0.3792,2232,2.28,66.9171,3671,656,712,665,248,255.0392,29.3496,29.4772,29.6236,29.3551,202391.2257,7555.1792,209915.8543,8.96,20.5771,9835.7402,89.0709,0.0295,65,1,66,0,0,0
34576,25017314302,912,2014_q4,3264.64,2721.0528,0.3659,863,2.98,96.0907,1421,205,290,300,112,543.5872,32.2452,32.4931,50.8431,34.1657,87740.8917,27637.6584,111538.7108,8.53,19.8242,4425.9564,40.0807,0.0439,28,1,29,1,0,1
34577,25017315100,1874,2014_q4,4730.6754,4422.6486,0.3746,1447,2.36,72.4072,2449,379,429,505,182,308.0268,30.681,30.9799,41.08,31.3782,135691.2817,12653.7409,148440.0788,8.7,20.3229,6676.7566,60.4636,0.0323,56,0,56,1,0,1
34578,25017315200,3035,2014_q4,6682.7696,6463.4748,0.366,2108,2.13,64.6764,3581,562,649,690,245,219.2948,30.3645,30.4104,42.4158,30.6819,196260.1806,9301.5644,205040.0686,8.4,20.8935,9393.3526,85.0647,0.028,90,1,91,0,0,0
34579,25017315401,1385,2014_q4,2648.7922,2609.4966,0.3837,888,1.88,53.3292,1502,261,248,259,90,39.2956,28.3666,28.5226,32.2421,28.4029,74022.5463,1266.9727,75233.38,8.33,21.1839,3494.281,31.6436,0.0228,27,1,28,0,0,0
34580,25017315402,961,2014_q4,3521.5282,2584.7718,0.3778,869,2.69,84.2928,1375,199,286,314,103,936.7564,31.3356,31.2996,80.7905,39.4126,80995.3752,75681.0179,138792.5823,8.34,20.699,3913.0083,35.4356,0.0369,27,2,29,0,0,0
