muni_id,municipal,owner_type,owner_ty_te,fuel,hybrid,veh_tot,dvmtmpg_vh,dvmt_mean,mpg_mean,glpday_val,year_q
104,AQUINNAH,1,Noncommercial,Gasoline,0,343,108,25.2519,18.7527,145.43,2014_q2
104,AQUINNAH,1,Noncommercial,Gasoline,1,14,6,21.3666,32.6208,3.93,2014_q2
104,AQUINNAH,2,Commercial,Diesel,0,1,1,24.876,14.6329,1.7,2014_q2
104,AQUINNAH,2,Commercial,Flexfuel,0,1,0,,,,2014_q2
104,AQUINNAH,2,Commercial,Gasoline,0,11,2,15.5414,14.8013,2.1,2014_q2
104,AQUINNAH,2,Commercial,Gasoline,1,1,0,,,,2014_q2
105,GEORGETOWN,1,Noncommercial,Diesel,0,91,31,31.2318,21.0842,45.92,2014_q2
105,GEORGETOWN,1,Noncommercial,Elect,0,3,0,,,,2014_q2
105,GEORGETOWN,1,Noncommercial,Flexfuel,0,322,124,40.5108,16.8795,297.6,2014_q2
105,GEORGETOWN,1,Noncommercial,Gasoline,0,5893,2368,35.4673,20.1121,4175.93,2014_q2
105,GEORGETOWN,1,Noncommercial,Gasoline,1,117,53,48.6861,38.0921,67.74,2014_q2
105,GEORGETOWN,1,Noncommercial,Other,0,1,0,,,,2014_q2
105,GEORGETOWN,2,Commercial,Diesel,0,62,7,39.3745,12.597,21.88,2014_q2
105,GEORGETOWN,2,Commercial,Flexfuel,0,44,11,65.4752,16.5798,43.44,2014_q2
105,GEORGETOWN,2,Commercial,Gasoline,0,230,88,46.0745,17.0761,237.44,2014_q2
105,GEORGETOWN,2,Commercial,Gasoline,1,3,2,21.2206,43.3072,0.98,2014_q2
105,GEORGETOWN,2,Commercial,Other,0,1,0,,,,2014_q2
106,GILL,1,Noncommercial,Diesel,0,38,9,59.948,16.7817,32.15,2014_q2
106,GILL,1,Noncommercial,Flexfuel,0,40,25,33.2528,16.3613,50.81,2014_q2
106,GILL,1,Noncommercial,Gasoline,0,1222,459,31.6524,20.7087,701.562,2014_q2
106,GILL,1,Noncommercial,Gasoline,1,31,14,38.4667,38.6323,13.94,2014_q2
106,GILL,1,Noncommercial,Other,0,2,0,,,,2014_q2
106,GILL,2,Commercial,Diesel,0,33,2,6.22455,9.50313,1.31,2014_q2
106,GILL,2,Commercial,Flexfuel,0,14,0,,,,2014_q2
106,GILL,2,Commercial,Gasoline,0,57,15,19.8168,14.8999,19.95,2014_q2
107,GLOUCESTER,1,Noncommercial,Diesel,0,259,88,34.3484,22.0808,136.891,2014_q2
107,GLOUCESTER,1,Noncommercial,Elect,0,1,0,61.5259,,,2014_q2
107,GLOUCESTER,1,Noncommercial,Flexfuel,0,787,301,34.0743,17.4286,588.48,2014_q2
107,GLOUCESTER,1,Noncommercial,Gasoline,0,19348,7132,28.825,20.1749,10189.9,2014_q2
107,GLOUCESTER,1,Noncommercial,Gasoline,1,364,125,38.621,39.8845,121.04,2014_q2
107,GLOUCESTER,1,Noncommercial,Other,0,2,1,16.6071,10.5778,1.57,2014_q2
107,GLOUCESTER,2,Commercial,Diesel,0,77,3,9.15363,12.8924,2.13,2014_q2
107,GLOUCESTER,2,Commercial,Flexfuel,0,70,21,54.3681,15.8618,71.98,2014_q2
107,GLOUCESTER,2,Commercial,Gasoline,0,553,202,30.4997,16.8102,366.5,2014_q2
107,GLOUCESTER,2,Commercial,Gasoline,1,4,1,65.4536,25.2717,2.59,2014_q2
107,GLOUCESTER,2,Commercial,Other,0,3,0,,,,2014_q2
108,GOSHEN,1,Noncommercial,Diesel,0,37,14,23.5013,15.8334,20.78,2014_q2
108,GOSHEN,1,Noncommercial,Elect,0,1,0,,,,2014_q2
108,GOSHEN,1,Noncommercial,Flexfuel,0,44,17,29.2455,17.2152,28.88,2014_q2
108,GOSHEN,1,Noncommercial,Gasoline,0,810,312,34.7309,20.3368,532.83,2014_q2
108,GOSHEN,1,Noncommercial,Gasoline,1,14,7,33.3889,31.799,7.35,2014_q2
108,GOSHEN,2,Commercial,Diesel,0,10,1,16.5586,13.4623,1.23,2014_q2
108,GOSHEN,2,Commercial,Flexfuel,0,3,2,39.5123,13.6485,5.79,2014_q2
108,GOSHEN,2,Commercial,Gasoline,0,23,8,27.0853,15.2916,14.17,2014_q2
108,GOSHEN,2,Commercial,Other,0,1,0,,,,2014_q2
109,GOSNOLD,1,Noncommercial,Diesel,0,1,1,65.6053,34.7118,1.89,2014_q2
109,GOSNOLD,1,Noncommercial,Flexfuel,0,4,2,24.0887,17.4556,2.76,2014_q2
109,GOSNOLD,1,Noncommercial,Gasoline,0,41,9,22.5719,16.4358,12.36,2014_q2
109,GOSNOLD,2,Commercial,Gasoline,0,1,0,,,,2014_q2
110,GRAFTON,1,Noncommercial,Diesel,0,178,55,34.8251,19.0851,100.36,2014_q2
110,GRAFTON,1,Noncommercial,Elect,0,2,0,23.1199,,,2014_q2
110,GRAFTON,1,Noncommercial,Flexfuel,0,575,203,34.2759,17.7904,391.11,2014_q2
110,GRAFTON,1,Noncommercial,Gasoline,0,12665,4927,33.6749,20.6255,8044.2,2014_q2
110,GRAFTON,1,Noncommercial,Gasoline,1,278,94,40.4777,39.3801,96.62,2014_q2
110,GRAFTON,1,Noncommercial,Other,0,4,0,,,,2014_q2
110,GRAFTON,2,Commercial,Diesel,0,34,4,44.0426,12.7016,13.87,2014_q2
110,GRAFTON,2,Commercial,Flexfuel,0,42,11,49.5981,15.9573,34.19,2014_q2
110,GRAFTON,2,Commercial,Gasoline,0,237,74,38.9354,16.8532,170.96,2014_q2
110,GRAFTON,2,Commercial,Gasoline,1,4,0,,,,2014_q2
110,GRAFTON,2,Commercial,Other,0,2,0,,,,2014_q2
111,GRANBY,1,Noncommercial,Diesel,0,137,52,23.4056,15.8393,76.84,2014_q2
111,GRANBY,1,Noncommercial,Flexfuel,0,274,99,33.3685,16.9245,195.19,2014_q2
111,GRANBY,1,Noncommercial,Gasoline,0,4870,1926,29.8724,19.9863,2878.68,2014_q2
111,GRANBY,1,Noncommercial,Gasoline,1,52,16,34.8897,36.9448,15.11,2014_q2
111,GRANBY,1,Noncommercial,Other,0,3,1,17.7389,10.4346,1.7,2014_q2
111,GRANBY,2,Commercial,Diesel,0,27,6,31.5537,13.4462,14.08,2014_q2
111,GRANBY,2,Commercial,Flexfuel,0,8,3,39.037,14.2818,8.2,2014_q2
111,GRANBY,2,Commercial,Gasoline,0,113,46,36.0625,16.4408,100.9,2014_q2
111,GRANBY,2,Commercial,Gasoline,1,1,1,42.0587,25.4901,1.65,2014_q2
111,GRANBY,2,Commercial,Other,0,2,0,,,,2014_q2
112,GRANVILLE,1,Noncommercial,Diesel,0,64,23,33.7212,18.8754,41.09,2014_q2
112,GRANVILLE,1,Noncommercial,Flexfuel,0,86,35,35.7407,15.6542,79.91,2014_q2
112,GRANVILLE,1,Noncommercial,Gasoline,0,1259,472,34.3143,19.9786,810.684,2014_q2
112,GRANVILLE,1,Noncommercial,Gasoline,1,14,6,36.6607,33.7886,6.51,2014_q2
112,GRANVILLE,2,Commercial,Diesel,0,6,3,47.3223,12.5412,11.32,2014_q2
112,GRANVILLE,2,Commercial,Flexfuel,0,7,1,26.3742,26.6406,0.99,2014_q2
112,GRANVILLE,2,Commercial,Gasoline,0,43,9,39.0446,16.3519,21.49,2014_q2
112,GRANVILLE,2,Commercial,Gasoline,1,1,1,8.0611,50.3819,0.16,2014_q2
113,GREAT BARRINGTON,1,Noncommercial,Diesel,0,103,26,34.0113,22.1516,39.92,2014_q2
113,GREAT BARRINGTON,1,Noncommercial,Elect,0,1,0,41.4691,,,2014_q2
113,GREAT BARRINGTON,1,Noncommercial,Flexfuel,0,157,56,33.7178,17.9914,104.95,2014_q2
113,GREAT BARRINGTON,1,Noncommercial,Gasoline,0,4480,1681,29.1171,20.2006,2422.99,2014_q2
113,GREAT BARRINGTON,1,Noncommercial,Gasoline,1,151,66,41.2705,41.7641,65.22,2014_q2
113,GREAT BARRINGTON,2,Commercial,Diesel,0,25,3,23.8495,12.6859,5.64,2014_q2
113,GREAT BARRINGTON,2,Commercial,Flexfuel,0,31,9,49.1021,16.5265,26.74,2014_q2
113,GREAT BARRINGTON,2,Commercial,Gasoline,0,243,81,33.5555,17.8592,152.19,2014_q2
113,GREAT BARRINGTON,2,Commercial,Gasoline,1,5,3,73.6939,43.7786,5.05,2014_q2
113,GREAT BARRINGTON,2,Commercial,Other,0,1,0,,,,2014_q2
114,GREENFIELD,1,Noncommercial,Diesel,0,168,55,33.3249,17.9447,102.14,2014_q2
114,GREENFIELD,1,Noncommercial,Flexfuel,0,402,152,30.0432,17.3918,262.57,2014_q2
114,GREENFIELD,1,Noncommercial,Gasoline,0,11043,4170,29.2917,21.2578,5745.96,2014_q2
114,GREENFIELD,1,Noncommercial,Gasoline,1,265,114,41.4372,41.5753,113.621,2014_q2
114,GREENFIELD,1,Noncommercial,Other,0,2,0,,,,2014_q2
114,GREENFIELD,2,Commercial,Diesel,0,60,11,30.284,13.8455,24.06,2014_q2
114,GREENFIELD,2,Commercial,Flexfuel,0,48,18,46.2434,17.2944,48.13,2014_q2
114,GREENFIELD,2,Commercial,Gasoline,0,383,144,33.6626,17.3005,280.19,2014_q2
114,GREENFIELD,2,Commercial,Gasoline,1,8,4,57.4462,44.8799,5.12,2014_q2
114,GREENFIELD,2,Commercial,Other,0,1,0,,,,2014_q2
115,GROTON,1,Noncommercial,Diesel,0,144,37,42.3529,18.1541,86.32,2014_q2
115,GROTON,1,Noncommercial,Elect,0,1,0,21.9123,,,2014_q2
115,GROTON,1,Noncommercial,Flexfuel,0,344,143,39.4983,17.4044,324.53,2014_q2
115,GROTON,1,Noncommercial,Gasoline,0,7985,3078,35.2589,20.5929,5270.1,2014_q2
115,GROTON,1,Noncommercial,Gasoline,1,260,112,43.2896,38.9652,124.43,2014_q2
115,GROTON,1,Noncommercial,Other,0,2,0,,,,2014_q2
115,GROTON,2,Commercial,Diesel,0,25,6,30.1677,12.738,14.21,2014_q2
115,GROTON,2,Commercial,Flexfuel,0,33,5,35.7222,16.2521,10.99,2014_q2
115,GROTON,2,Commercial,Gasoline,0,158,64,31.0747,16.8085,118.32,2014_q2
115,GROTON,2,Commercial,Gasoline,1,4,3,37.7825,28.7684,3.94,2014_q2
116,GROVELAND,1,Noncommercial,Diesel,0,76,23,31.5429,16.7433,43.33,2014_q2
116,GROVELAND,1,Noncommercial,Flexfuel,0,256,110,38.9638,17.1957,249.25,2014_q2
116,GROVELAND,1,Noncommercial,Gasoline,0,4833,1915,33.446,19.8323,3229.53,2014_q2
116,GROVELAND,1,Noncommercial,Gasoline,1,56,24,40.5394,39.7933,24.45,2014_q2
116,GROVELAND,2,Commercial,Diesel,0,26,4,48.2528,21.0252,9.18,2014_q2
116,GROVELAND,2,Commercial,Flexfuel,0,11,3,34.1987,14.4705,7.09,2014_q2
116,GROVELAND,2,Commercial,Gasoline,0,101,33,29.9812,15.8098,62.58,2014_q2
116,GROVELAND,2,Commercial,Gasoline,1,1,0,,,,2014_q2
116,GROVELAND,2,Commercial,Other,0,1,0,,,,2014_q2
117,HADLEY,1,Noncommercial,Diesel,0,105,37,28.5828,16.5477,63.91,2014_q2
117,HADLEY,1,Noncommercial,Elect,0,1,0,,,,2014_q2
117,HADLEY,1,Noncommercial,Flexfuel,0,174,66,32.7686,16.4466,131.5,2014_q2
117,HADLEY,1,Noncommercial,Gasoline,0,3702,1504,27.0978,20.7266,1966.32,2014_q2
117,HADLEY,1,Noncommercial,Gasoline,1,122,58,36.4893,41.9667,50.43,2014_q2
117,HADLEY,1,Noncommercial,Other,0,1,0,,,,2014_q2
117,HADLEY,2,Commercial,Diesel,0,47,13,25.3654,15.9531,20.67,2014_q2
117,HADLEY,2,Commercial,Flexfuel,0,13,5,32.1508,16.7452,9.6,2014_q2
117,HADLEY,2,Commercial,Gasoline,0,151,53,33.6418,17.8284,100.01,2014_q2
117,HADLEY,2,Commercial,Gasoline,1,10,6,47.5701,42.0974,6.78,2014_q2
117,HADLEY,2,Commercial,Other,0,2,0,,,,2014_q2
118,HALIFAX,1,Noncommercial,Diesel,0,113,45,27.3645,13.1224,93.84,2014_q2
118,HALIFAX,1,Noncommercial,Flexfuel,0,362,132,35.3282,17.1749,271.52,2014_q2
118,HALIFAX,1,Noncommercial,Gasoline,0,5458,2121,33.6407,19.4171,3674.69,2014_q2
118,HALIFAX,1,Noncommercial,Gasoline,1,49,26,36.3555,40.2231,23.5,2014_q2
118,HALIFAX,2,Commercial,Diesel,0,32,6,24.8965,12.6807,11.78,2014_q2
118,HALIFAX,2,Commercial,Flexfuel,0,45,8,27.356,14.8271,14.76,2014_q2
118,HALIFAX,2,Commercial,Gasoline,0,101,37,50.704,16.877,111.16,2014_q2
118,HALIFAX,2,Commercial,Gasoline,1,1,1,49.7428,49.7428,1,2014_q2
118,HALIFAX,2,Commercial,Other,0,3,0,,,,2014_q2
119,HAMILTON,1,Noncommercial,Diesel,0,91,30,31.8957,24.042,39.8,2014_q2
119,HAMILTON,1,Noncommercial,Elect,0,1,0,,,,2014_q2
119,HAMILTON,1,Noncommercial,Flexfuel,0,235,89,32.257,16.4266,174.77,2014_q2
119,HAMILTON,1,Noncommercial,Gasoline,0,5072,1894,31.1044,19.791,2976.69,2014_q2
119,HAMILTON,1,Noncommercial,Gasoline,1,118,45,40.5226,42.1428,43.27,2014_q2
119,HAMILTON,2,Commercial,Diesel,0,14,4,49.0143,14.3842,13.63,2014_q2
119,HAMILTON,2,Commercial,Flexfuel,0,13,4,19.7118,15.8966,4.96,2014_q2
119,HAMILTON,2,Commercial,Gasoline,0,143,55,35.2768,16.2023,119.75,2014_q2
119,HAMILTON,2,Commercial,Gasoline,1,2,0,,,,2014_q2
120,HAMPDEN,1,Noncommercial,Diesel,0,101,33,25.1959,14.5285,57.23,2014_q2
120,HAMPDEN,1,Noncommercial,Elect,0,1,0,,,,2014_q2
120,HAMPDEN,1,Noncommercial,Flexfuel,0,233,95,33.6005,16.6678,191.51,2014_q2
120,HAMPDEN,1,Noncommercial,Gasoline,0,4017,1594,29.7484,19.3774,2447.13,2014_q2
120,HAMPDEN,1,Noncommercial,Gasoline,1,42,22,33.8071,37.0212,20.09,2014_q2
120,HAMPDEN,1,Noncommercial,Other,0,1,0,,,,2014_q2
120,HAMPDEN,2,Commercial,Diesel,0,26,8,27.0155,12.3429,17.51,2014_q2
120,HAMPDEN,2,Commercial,Flexfuel,0,15,2,42.0404,18.0044,4.67,2014_q2
120,HAMPDEN,2,Commercial,Gasoline,0,112,50,39.5696,18.4508,107.23,2014_q2
120,HAMPDEN,2,Commercial,Gasoline,1,1,0,,,,2014_q2
121,HANCOCK,1,Noncommercial,Diesel,0,17,9,17.5961,13.8795,11.41,2014_q2
121,HANCOCK,1,Noncommercial,Flexfuel,0,26,12,25.1603,17.2134,17.54,2014_q2
121,HANCOCK,1,Noncommercial,Gasoline,0,492,188,32.3136,19.4586,312.2,2014_q2
121,HANCOCK,1,Noncommercial,Gasoline,1,10,6,40.3123,32.336,7.48,2014_q2
121,HANCOCK,2,Commercial,Diesel,0,7,2,43.2352,13.3442,6.48,2014_q2
121,HANCOCK,2,Commercial,Flexfuel,0,1,0,,,,2014_q2
121,HANCOCK,2,Commercial,Gasoline,0,26,11,23.0145,14.642,17.29,2014_q2
122,HANOVER,1,Noncommercial,Diesel,0,94,33,29.8669,15.4625,63.7417,2014_q2
122,HANOVER,1,Noncommercial,Elect,0,1,0,,,,2014_q2
122,HANOVER,1,Noncommercial,Flexfuel,0,704,250,35.1686,16.934,519.2,2014_q2
122,HANOVER,1,Noncommercial,Gasoline,0,9450,3690,29.6588,19.3977,5641.98,2014_q2
122,HANOVER,1,Noncommercial,Gasoline,1,137,43,37.4826,37.2745,43.24,2014_q2
122,HANOVER,2,Commercial,Diesel,0,66,13,38.2162,13.6075,36.51,2014_q2
122,HANOVER,2,Commercial,Flexfuel,0,72,15,45.8988,14.5958,47.17,2014_q2
122,HANOVER,2,Commercial,Gasoline,0,530,204,33.531,16.756,408.23,2014_q2
122,HANOVER,2,Commercial,Gasoline,1,5,2,30.2486,48.3978,1.25,2014_q2
122,HANOVER,2,Commercial,Other,0,2,0,,,,2014_q2
123,HANSON,1,Noncommercial,Diesel,0,106,34,30.2664,15.111,68.1,2014_q2
123,HANSON,1,Noncommercial,Elect,0,1,0,,,,2014_q2
123,HANSON,1,Noncommercial,Flexfuel,0,515,194,37.4668,16.8009,432.63,2014_q2
123,HANSON,1,Noncommercial,Gasoline,0,7372,2932,31.4174,19.0493,4835.65,2014_q2
123,HANSON,1,Noncommercial,Gasoline,1,89,33,42.6078,37.7871,37.21,2014_q2
123,HANSON,2,Commercial,Diesel,0,33,6,45.1746,12.1274,22.35,2014_q2
123,HANSON,2,Commercial,Flexfuel,0,21,6,62.247,15.0416,24.83,2014_q2
123,HANSON,2,Commercial,Gasoline,0,158,61,28.9615,16.4096,107.66,2014_q2
123,HANSON,2,Commercial,Gasoline,1,1,1,17.4426,28.1332,0.62,2014_q2
123,HANSON,2,Commercial,Other,0,2,0,,,,2014_q2
124,HARDWICK,1,Noncommercial,Diesel,0,68,18,39.7473,18.0898,39.55,2014_q2
124,HARDWICK,1,Noncommercial,Flexfuel,0,105,32,39.6431,16.8157,75.44,2014_q2
124,HARDWICK,1,Noncommercial,Gasoline,0,1919,768,35.3957,19.9905,1359.84,2014_q2
124,HARDWICK,1,Noncommercial,Gasoline,1,22,5,42.9085,42.9944,4.99,2014_q2
124,HARDWICK,1,Noncommercial,Other,0,2,0,,,,2014_q2
124,HARDWICK,2,Commercial,Diesel,0,8,3,41.6067,15.2406,8.19,2014_q2
124,HARDWICK,2,Commercial,Flexfuel,0,11,2,35.7371,17.648,4.05,2014_q2
124,HARDWICK,2,Commercial,Gasoline,0,35,12,27.7602,19.3788,17.19,2014_q2
125,HARVARD,1,Noncommercial,Diesel,0,111,47,33.4193,20.926,75.06,2014_q2
125,HARVARD,1,Noncommercial,Elect,0,2,0,44.359,,,2014_q2
125,HARVARD,1,Noncommercial,Flexfuel,0,136,63,34.9263,16.4132,134.06,2014_q2
125,HARVARD,1,Noncommercial,Gasoline,0,3948,1533,35.2789,20.2437,2671.58,2014_q2
125,HARVARD,1,Noncommercial,Gasoline,1,248,123,41.4099,39.7897,128.008,2014_q2
125,HARVARD,2,Commercial,Diesel,0,17,6,10.1055,14.1998,4.27,2014_q2
125,HARVARD,2,Commercial,Flexfuel,0,22,9,47.9147,15.4122,27.98,2014_q2
125,HARVARD,2,Commercial,Gasoline,0,101,36,26.26,16.3303,57.89,2014_q2
125,HARVARD,2,Commercial,Gasoline,1,7,1,22.2853,54.3544,0.41,2014_q2
126,HARWICH,1,Noncommercial,Diesel,0,178,54,33.2802,17.1646,104.7,2014_q2
126,HARWICH,1,Noncommercial,Flexfuel,0,539,173,32.0575,16.6091,333.91,2014_q2
126,HARWICH,1,Noncommercial,Gasoline,0,10257,3887,27.6375,19.6421,5469.24,2014_q2
126,HARWICH,1,Noncommercial,Gasoline,1,268,113,40.1516,40.934,110.84,2014_q2
126,HARWICH,1,Noncommercial,Other,0,1,0,,,,2014_q2
126,HARWICH,2,Commercial,Diesel,0,83,12,35.7681,13.4424,31.93,2014_q2
126,HARWICH,2,Commercial,Flexfuel,0,57,23,45.4479,14.7532,70.8524,2014_q2
126,HARWICH,2,Commercial,Gasoline,0,302,100,31.289,15.6476,199.96,2014_q2
126,HARWICH,2,Commercial,Gasoline,1,1,0,,,,2014_q2
126,HARWICH,2,Commercial,Other,0,2,0,,,,2014_q2
127,HATFIELD,1,Noncommercial,Diesel,0,77,28,29.836,16.2626,51.37,2014_q2
127,HATFIELD,1,Noncommercial,Elect,0,3,0,49.7104,,,2014_q2
127,HATFIELD,1,Noncommercial,Flexfuel,0,133,51,35.2115,17.6525,101.73,2014_q2
127,HATFIELD,1,Noncommercial,Gasoline,0,2632,1021,29.6494,20.2214,1497.03,2014_q2
127,HATFIELD,1,Noncommercial,Gasoline,1,77,22,41.8235,43.2996,21.25,2014_q2
127,HATFIELD,1,Noncommercial,Other,0,1,0,,,,2014_q2
127,HATFIELD,2,Commercial,Diesel,0,19,3,38.4029,12.1528,9.48,2014_q2
127,HATFIELD,2,Commercial,Flexfuel,0,21,5,46.3658,14.0588,16.49,2014_q2
127,HATFIELD,2,Commercial,Gasoline,0,65,28,21.9464,15.1169,40.65,2014_q2
127,HATFIELD,2,Commercial,Gasoline,1,1,0,,,,2014_q2
128,HAVERHILL,1,Noncommercial,Diesel,0,323,114,34.3014,17.5651,222.621,2014_q2
128,HAVERHILL,1,Noncommercial,Elect,0,1,0,,,,2014_q2
128,HAVERHILL,1,Noncommercial,Flexfuel,0,1682,625,34.6604,17.8004,1216.98,2014_q2
128,HAVERHILL,1,Noncommercial,Gasoline,0,38564,14753,32.8053,20.5054,23602.3,2014_q2
128,HAVERHILL,1,Noncommercial,Gasoline,1,423,172,46.0491,38.7251,204.53,2014_q2
128,HAVERHILL,2,Commercial,Diesel,0,130,25,31.8363,13.4036,59.38,2014_q2
128,HAVERHILL,2,Commercial,Flexfuel,0,171,45,51.7763,16.2546,143.34,2014_q2
128,HAVERHILL,2,Commercial,Gasoline,0,1106,409,39.5816,17.4155,929.57,2014_q2
128,HAVERHILL,2,Commercial,Gasoline,1,13,4,62.8909,46.1584,5.45,2014_q2
128,HAVERHILL,2,Commercial,Other,0,10,0,,,,2014_q2
129,HAWLEY,1,Noncommercial,Diesel,0,11,2,45.3411,28.427,3.19,2014_q2
129,HAWLEY,1,Noncommercial,Flexfuel,0,13,5,71.806,17.4625,20.56,2014_q2
129,HAWLEY,1,Noncommercial,Gasoline,0,271,86,34.9086,19.3649,155.03,2014_q2
129,HAWLEY,1,Noncommercial,Gasoline,1,4,1,38.6006,50.1306,0.77,2014_q2
129,HAWLEY,2,Commercial,Diesel,0,1,1,53.6384,14.5757,3.68,2014_q2
129,HAWLEY,2,Commercial,Gasoline,0,3,1,2.3651,15.7673,0.15,2014_q2
130,HEATH,1,Noncommercial,Diesel,0,23,10,16.8624,17.4921,9.64,2014_q2
130,HEATH,1,Noncommercial,Elect,0,1,0,,,,2014_q2
130,HEATH,1,Noncommercial,Flexfuel,0,25,16,44.0373,17.8514,39.47,2014_q2
130,HEATH,1,Noncommercial,Gasoline,0,562,196,36.1152,20.4802,345.63,2014_q2
130,HEATH,1,Noncommercial,Gasoline,1,17,6,44.8861,39.958,6.74,2014_q2
130,HEATH,2,Commercial,Flexfuel,0,2,1,22.4024,14.6421,1.53,2014_q2
130,HEATH,2,Commercial,Gasoline,0,2,2,15.2882,13.7114,2.23,2014_q2
131,HINGHAM,1,Noncommercial,Diesel,0,202,68,33.5048,20.9424,108.79,2014_q2
131,HINGHAM,1,Noncommercial,Elect,0,7,0,37.6149,,,2014_q2
131,HINGHAM,1,Noncommercial,Flexfuel,0,842,330,33.9032,16.1923,690.95,2014_q2
131,HINGHAM,1,Noncommercial,Gasoline,0,13920,5355,26.498,19.1574,7406.91,2014_q2
131,HINGHAM,1,Noncommercial,Gasoline,1,381,151,30.6946,35.4147,130.874,2014_q2
131,HINGHAM,2,Commercial,Diesel,0,58,17,33.6176,13.153,43.45,2014_q2
131,HINGHAM,2,Commercial,Flexfuel,0,112,39,51.1944,16.2522,122.85,2014_q2
131,HINGHAM,2,Commercial,Gasoline,0,537,192,32.2177,17.2561,358.47,2014_q2
131,HINGHAM,2,Commercial,Gasoline,1,3,1,36.9493,44.5172,0.83,2014_q2
132,HINSDALE,1,Noncommercial,Diesel,0,35,9,25.2663,13.7483,16.54,2014_q2
132,HINSDALE,1,Noncommercial,Flexfuel,0,84,34,27.8473,16.4092,57.7,2014_q2
132,HINSDALE,1,Noncommercial,Gasoline,0,1511,561,28.4254,19.1313,833.54,2014_q2
132,HINSDALE,1,Noncommercial,Gasoline,1,17,6,35.3907,28.6951,7.4,2014_q2
132,HINSDALE,2,Commercial,Flexfuel,0,5,3,41.9984,13.8761,9.08,2014_q2
132,HINSDALE,2,Commercial,Gasoline,0,33,13,31.6066,15.0013,27.39,2014_q2
133,HOLBROOK,1,Noncommercial,Diesel,0,59,20,22.2317,13.3005,33.43,2014_q2
133,HOLBROOK,1,Noncommercial,Elect,0,1,0,,,,2014_q2
133,HOLBROOK,1,Noncommercial,Flexfuel,0,392,147,31.6972,17.7511,262.49,2014_q2
133,HOLBROOK,1,Noncommercial,Gasoline,0,7301,2903,29.1048,19.7984,4267.58,2014_q2
133,HOLBROOK,1,Noncommercial,Gasoline,1,72,25,36.8033,37.8013,24.34,2014_q2
133,HOLBROOK,2,Commercial,Diesel,0,56,10,29.1691,11.7381,24.85,2014_q2
133,HOLBROOK,2,Commercial,Flexfuel,0,52,17,39.0111,15.2844,43.39,2014_q2
133,HOLBROOK,2,Commercial,Gasoline,0,299,112,41.8316,17.3942,269.35,2014_q2
133,HOLBROOK,2,Commercial,Gasoline,1,3,1,29.7757,26.3502,1.13,2014_q2
133,HOLBROOK,2,Commercial,Other,0,6,0,,,,2014_q2
134,HOLDEN,1,Noncommercial,Diesel,0,151,44,38.1666,18.4765,90.89,2014_q2
134,HOLDEN,1,Noncommercial,Elect,0,1,0,,,,2014_q2
134,HOLDEN,1,Noncommercial,Flexfuel,0,698,258,35.9092,17.877,518.24,2014_q2
134,HOLDEN,1,Noncommercial,Gasoline,0,12750,5234,33.0912,20.796,8328.51,2014_q2
134,HOLDEN,1,Noncommercial,Gasoline,1,249,91,41.6288,36.8396,102.83,2014_q2
134,HOLDEN,1,Noncommercial,Other,0,3,0,,,,2014_q2
134,HOLDEN,2,Commercial,Diesel,0,29,4,13.2161,11.3932,4.64,2014_q2
134,HOLDEN,2,Commercial,Flexfuel,0,38,15,37.7873,16.1484,35.1,2014_q2
134,HOLDEN,2,Commercial,Gasoline,0,281,103,36.7985,18.9096,200.44,2014_q2
134,HOLDEN,2,Commercial,Gasoline,1,4,2,50.9304,26.8762,3.79,2014_q2
134,HOLDEN,2,Commercial,Other,0,1,0,,,,2014_q2
135,HOLLAND,1,Noncommercial,Diesel,0,41,16,45.3142,16.448,44.08,2014_q2
135,HOLLAND,1,Noncommercial,Elect,0,1,0,61.1887,,,2014_q2
135,HOLLAND,1,Noncommercial,Flexfuel,0,95,35,43.1634,18.4234,82,2014_q2
135,HOLLAND,1,Noncommercial,Gasoline,0,2022,794,36.9325,20.0561,1462.12,2014_q2
135,HOLLAND,1,Noncommercial,Gasoline,1,25,13,43.7778,46.9952,12.11,2014_q2
135,HOLLAND,2,Commercial,Flexfuel,0,2,1,31.6814,19.3179,1.64,2014_q2
135,HOLLAND,2,Commercial,Gasoline,0,16,5,43.2609,18.4089,11.75,2014_q2
136,HOLLISTON,1,Noncommercial,Diesel,0,109,35,34.5361,20.5817,58.73,2014_q2
136,HOLLISTON,1,Noncommercial,Elect,0,3,0,26.4144,,,2014_q2
136,HOLLISTON,1,Noncommercial,Flexfuel,0,406,144,32.6728,18.3899,255.84,2014_q2
136,HOLLISTON,1,Noncommercial,Gasoline,0,9945,3969,31.4631,20.2865,6155.67,2014_q2
136,HOLLISTON,1,Noncommercial,Gasoline,1,264,108,37.9658,39.6817,103.33,2014_q2
136,HOLLISTON,2,Commercial,Diesel,0,57,12,29.3806,12.5827,28.02,2014_q2
136,HOLLISTON,2,Commercial,Flexfuel,0,58,11,37.731,14.9618,27.74,2014_q2
136,HOLLISTON,2,Commercial,Gasoline,0,438,157,37.0265,17.7593,327.33,2014_q2
136,HOLLISTON,2,Commercial,Gasoline,1,4,1,26.6346,26.3709,1.01,2014_q2
136,HOLLISTON,2,Commercial,Other,0,2,0,,,,2014_q2
137,HOLYOKE,1,Noncommercial,Diesel,0,120,36,29.0909,17.6814,59.23,2014_q2
